"","participantID","Trial","Time","PosX","PosY","PosZ","FacingAngle","Object","endloc","TrialTime","Results"
"3615"," 3002","17","924.6356","2.409142","2.784344",1.675018,272.4817,"Harp","Stove"," 17.90103","Success"
"3616"," 3002","17","924.8578","2.242034","2.872612",1.655402,263.5952,"Harp","Stove"," 17.90103","Success"
"3617"," 3002","17","925.08","2.057136","2.962653",1.679041,262.5017,"Harp","Stove"," 17.90103","Success"
"3618"," 3002","17","925.3022","1.842175","3.002219",1.669305,262.0915,"Harp","Stove"," 17.90103","Success"
"3619"," 3002","17","925.5245","1.608204","3.001694",1.65527,264.6252,"Harp","Stove"," 17.90103","Success"
"3620"," 3002","17","925.7467","1.384459","2.999391",1.677469,268.9611,"Harp","Stove"," 17.90103","Success"
"3621"," 3002","17","925.9689","1.174179","3.00245",1.647506,271.5845,"Harp","Stove"," 17.90103","Success"
"3622"," 3002","17","926.1912","0.9466814","3.004662",1.675532,269.6458,"Harp","Stove"," 17.90103","Success"
"3623"," 3002","17","926.4133","0.7128187","2.993233",1.656427,265.4639,"Harp","Stove"," 17.90103","Success"
"3624"," 3002","17","926.6356","0.472303","2.975436",1.662514,264.7386,"Harp","Stove"," 17.90103","Success"
"3625"," 3002","17","926.8578","0.2304386","2.987355",1.667687,268.1565,"Harp","Stove"," 17.90103","Success"
"3626"," 3002","17","927.08","0.003509559","3.017845",1.648147,268.1046,"Harp","Stove"," 17.90103","Success"
"3627"," 3002","17","927.3022","-0.2348343","3.035963",1.673186,265.9059,"Harp","Stove"," 17.90103","Success"
"3628"," 3002","17","927.5245","-0.4697059","3.030768",1.636221,261.7946,"Harp","Stove"," 17.90103","Success"
"3629"," 3002","17","927.7467","-0.7016102","3.016011",1.659426,263.168,"Harp","Stove"," 17.90103","Success"
"3630"," 3002","17","927.9689","-0.9204983","3.027644",1.644721,265.2927,"Harp","Stove"," 17.90103","Success"
"3631"," 3002","17","928.1912","-1.145122","3.047088",1.648807,263.1364,"Harp","Stove"," 17.90103","Success"
"3632"," 3002","17","928.4133","-1.357725","3.043132",1.660702,262.1582,"Harp","Stove"," 17.90103","Success"
"3633"," 3002","17","928.6356","-1.556663","3.021222",1.6238,262.8033,"Harp","Stove"," 17.90103","Success"
"3634"," 3002","17","928.8578","-1.759487","2.990255",1.652453,265.3308,"Harp","Stove"," 17.90103","Success"
"3635"," 3002","17","929.08","-1.949819","2.986392",1.633917,265.7399,"Harp","Stove"," 17.90103","Success"
"3636"," 3002","17","929.3022","-2.13904","3.00129",1.633807,262.0616,"Harp","Stove"," 17.90103","Success"
"3637"," 3002","17","929.5245","-2.291405","2.994657",1.658554,262.3528,"Harp","Stove"," 17.90103","Success"
"3638"," 3002","17","929.7467","-2.376269","2.980398",1.656929,264.0978,"Harp","Stove"," 17.90103","Success"
"3639"," 3002","17","929.9689","-2.41054","2.973664",1.652695,265.1788,"Harp","Stove"," 17.90103","Success"
"3640"," 3002","17","930.1912","-2.415605","2.969586",1.649029,266.5764,"Harp","Stove"," 17.90103","Success"
"3641"," 3002","17","930.4133","-2.410647","2.965414",1.647377,266.5895,"Harp","Stove"," 17.90103","Success"
"3642"," 3002","17","930.6356","-2.404256","2.962121",1.646785,265.4793,"Harp","Stove"," 17.90103","Success"
"3643"," 3002","17","930.8578","-2.391301","2.956942",1.649148,266.0039,"Harp","Stove"," 17.90103","Success"
"3644"," 3002","17","931.08","-2.367695","2.959167",1.645433,266.7578,"Harp","Stove"," 17.90103","Success"
"3645"," 3002","17","931.3022","-2.343895","2.960081",1.643694,269.6954,"Harp","Stove"," 17.90103","Success"
"3646"," 3002","17","931.5245","-2.327229","2.956962",1.643127,270.8104,"Harp","Stove"," 17.90103","Success"
"3647"," 3002","17","931.7467","-2.313841","2.953597",1.642609,270.3831,"Harp","Stove"," 17.90103","Success"
"3648"," 3002","17","931.9689","-2.303281","2.951485",1.642064,270.8175,"Harp","Stove"," 17.90103","Success"
"3649"," 3002","17","932.1912","-2.305609","2.943792",1.645133,270.4117,"Harp","Stove"," 17.90103","Success"
"3650"," 3002","17","932.4133","-2.310147","2.942276",1.641768,270.123,"Harp","Stove"," 17.90103","Success"
"3651"," 3002","17","932.6356","-2.317361","2.939969",1.642062,268.9294,"Harp","Stove"," 17.90103","Success"
"3652"," 3002","17","932.8578","-2.328387","2.938513",1.644257,269.2947,"Harp","Stove"," 17.90103","Success"
"3653"," 3002","17","933.08","-2.336143","2.934036",1.644855,270.5016,"Harp","Stove"," 17.90103","Success"
"3654"," 3002","17","933.3022","-2.340657","2.928783",1.642846,269.4716,"Harp","Stove"," 17.90103","Success"
"3655"," 3002","17","933.5245","-2.345118","2.929003",1.643134,269.1262,"Harp","Stove"," 17.90103","Success"
"3656"," 3002","17","933.7467","-2.347206","2.932846",1.643974,269.1703,"Harp","Stove"," 17.90103","Success"
"3657"," 3002","17","933.9689","-2.347952","2.939621",1.644461,269.8784,"Harp","Stove"," 17.90103","Success"
"3658"," 3002","17","934.1912","-2.361883","2.943696",1.649911,271.0446,"Harp","Stove"," 17.90103","Success"
"3659"," 3002","17","934.4133","-2.397985","2.939541",1.656559,270.0487,"Harp","Stove"," 17.90103","Success"
"3660"," 3002","4","955.5134","1.648691","3.146456",1.684578,179.7908,"Piano","Harp"," 19.15655","Success"
"3661"," 3002","4","955.7356","1.649433","3.142697",1.684909,179.9463,"Piano","Harp"," 19.15655","Success"
"3662"," 3002","4","955.9578","1.644828","3.136379",1.686822,186.0276,"Piano","Harp"," 19.15655","Success"
"3663"," 3002","4","956.18","1.639501","3.130546",1.684965,193.6541,"Piano","Harp"," 19.15655","Success"
"3664"," 3002","4","956.4022","1.639168","3.126504",1.684522,197.8886,"Piano","Harp"," 19.15655","Success"
"3665"," 3002","4","956.6245","1.618968","3.116873",1.686126,219.4073,"Piano","Harp"," 19.15655","Success"
"3666"," 3002","4","956.8467","1.582953","3.11147",1.678935,247.2609,"Piano","Harp"," 19.15655","Success"
"3667"," 3002","4","957.0689","1.546378","3.116398",1.678532,256.3737,"Piano","Harp"," 19.15655","Success"
"3668"," 3002","4","957.2911","1.522375","3.105058",1.68737,264.5698,"Piano","Harp"," 19.15655","Success"
"3669"," 3002","4","957.5134","1.505531","3.086116",1.688944,271.7039,"Piano","Harp"," 19.15655","Success"
"3670"," 3002","4","957.7356","1.476158","3.082956",1.686012,272.5508,"Piano","Harp"," 19.15655","Success"
"3671"," 3002","4","957.9578","1.425374","3.089153",1.682247,270.8323,"Piano","Harp"," 19.15655","Success"
"3672"," 3002","4","958.18","1.339668","3.09164",1.671557,264.7547,"Piano","Harp"," 19.15655","Success"
"3673"," 3002","4","958.4022","1.199409","3.078904",1.648705,260.2468,"Piano","Harp"," 19.15655","Success"
"3674"," 3002","4","958.6245","1.032242","3.05119",1.669683,258.4589,"Piano","Harp"," 19.15655","Success"
"3675"," 3002","4","958.8467","0.8495668","3.050459",1.673566,259.9241,"Piano","Harp"," 19.15655","Success"
"3676"," 3002","4","959.0689","0.6481947","3.072952",1.641009,260.7532,"Piano","Harp"," 19.15655","Success"
"3677"," 3002","4","959.2911","0.4271786","3.089803",1.678658,259.4378,"Piano","Harp"," 19.15655","Success"
"3678"," 3002","4","959.5134","0.2005486","3.085394",1.649436,258.5356,"Piano","Harp"," 19.15655","Success"
"3679"," 3002","4","959.7356","-0.01828248","3.065441",1.657381,260.9766,"Piano","Harp"," 19.15655","Success"
"3680"," 3002","4","959.9578","-0.2502702","3.075034",1.662922,263.4938,"Piano","Harp"," 19.15655","Success"
"3681"," 3002","4","960.18","-0.4602643","3.097988",1.643736,261.5269,"Piano","Harp"," 19.15655","Success"
"3682"," 3002","4","960.4022","-0.6923097","3.091649",1.671295,253.6459,"Piano","Harp"," 19.15655","Success"
"3683"," 3002","4","960.6245","-0.9099484","3.053671",1.63167,252.7513,"Piano","Harp"," 19.15655","Success"
"3684"," 3002","4","960.8467","-1.083997","3.008073",1.652395,256.981,"Piano","Harp"," 19.15655","Success"
"3685"," 3002","4","961.0689","-1.286403","2.973108",1.642649,252.9191,"Piano","Harp"," 19.15655","Success"
"3686"," 3002","4","961.2911","-1.462805","2.919109",1.632947,227.7163,"Piano","Harp"," 19.15655","Success"
"3687"," 3002","4","961.5134","-1.600173","2.82805",1.650438,196.2944,"Piano","Harp"," 19.15655","Success"
"3688"," 3002","4","961.7356","-1.683661","2.709886",1.625827,175.4714,"Piano","Harp"," 19.15655","Success"
"3689"," 3002","4","961.9578","-1.745051","2.558528",1.630592,165.7526,"Piano","Harp"," 19.15655","Success"
"3690"," 3002","4","962.18","-1.813133","2.401198",1.630709,159.4243,"Piano","Harp"," 19.15655","Success"
"3691"," 3002","4","962.4022","-1.890482","2.23777",1.618433,154.7677,"Piano","Harp"," 19.15655","Success"
"3692"," 3002","4","962.6245","-1.944454","2.068105",1.633838,157.0022,"Piano","Harp"," 19.15655","Success"
"3693"," 3002","4","962.8467","-1.980931","1.8831",1.607439,171.1158,"Piano","Harp"," 19.15655","Success"
"3694"," 3002","4","963.0689","-1.999739","1.682116",1.611548,190.8891,"Piano","Harp"," 19.15655","Success"
"3695"," 3002","4","963.2911","-2.050518","1.507468",1.622991,210.0306,"Piano","Harp"," 19.15655","Success"
"3696"," 3002","4","963.5134","-2.126928","1.355338",1.593129,213.088,"Piano","Harp"," 19.15655","Success"
"3697"," 3002","4","963.7356","-2.236062","1.183139",1.606247,195.3661,"Piano","Harp"," 19.15655","Success"
"3698"," 3002","4","963.9578","-2.327434","1.002172",1.607153,182.983,"Piano","Harp"," 19.15655","Success"
"3699"," 3002","4","964.18","-2.411429","0.8012087",1.580152,179.3113,"Piano","Harp"," 19.15655","Success"
"3700"," 3002","4","964.4022","-2.491976","0.6055416",1.598188,177.0938,"Piano","Harp"," 19.15655","Success"
"3701"," 3002","4","964.6245","-2.566263","0.412254",1.571676,172.9386,"Piano","Harp"," 19.15655","Success"
"3702"," 3002","4","964.8467","-2.637458","0.2090042",1.587833,166.3768,"Piano","Harp"," 19.15655","Success"
"3703"," 3002","4","965.0689","-2.667059","0.004028022",1.578586,164.7904,"Piano","Harp"," 19.15655","Success"
"3704"," 3002","4","965.2911","-2.679104","-0.204023",1.572119,177.1253,"Piano","Harp"," 19.15655","Success"
"3705"," 3002","4","965.5134","-2.702708","-0.3871073",1.588374,187.0509,"Piano","Harp"," 19.15655","Success"
"3706"," 3002","4","965.7356","-2.725617","-0.5500671",1.563664,179.8683,"Piano","Harp"," 19.15655","Success"
"3707"," 3002","4","965.9578","-2.754344","-0.7204736",1.565766,156.6574,"Piano","Harp"," 19.15655","Success"
"3708"," 3002","4","966.1801","-2.734211","-0.8727014",1.573681,118.5294,"Piano","Harp"," 19.15655","Success"
"3709"," 3002","4","966.4022","-2.70051","-0.9942142",1.548279,91.78773,"Piano","Harp"," 19.15655","Success"
"3710"," 3002","4","966.6245","-2.67373","-1.104915",1.563318,79.75912,"Piano","Harp"," 19.15655","Success"
"3711"," 3002","4","966.8467","-2.663784","-1.242323",1.569046,84.7891,"Piano","Harp"," 19.15655","Success"
"3712"," 3002","4","967.0689","-2.690461","-1.441288",1.548165,119.121,"Piano","Harp"," 19.15655","Success"
"3713"," 3002","4","967.2911","-2.743217","-1.655272",1.551118,144.8437,"Piano","Harp"," 19.15655","Success"
"3714"," 3002","4","967.5134","-2.752058","-1.833355",1.56106,150.8391,"Piano","Harp"," 19.15655","Success"
"3715"," 3002","4","967.7356","-2.709243","-2.006091",1.524702,149.7186,"Piano","Harp"," 19.15655","Success"
"3716"," 3002","4","967.9578","-2.633265","-2.184016",1.545595,147.125,"Piano","Harp"," 19.15655","Success"
"3717"," 3002","4","968.1801","-2.575256","-2.360152",1.542749,139.134,"Piano","Harp"," 19.15655","Success"
"3718"," 3002","4","968.4022","-2.51009","-2.542143",1.51896,119.2073,"Piano","Harp"," 19.15655","Success"
"3719"," 3002","4","968.6245","-2.423782","-2.707984",1.546485,94.08937,"Piano","Harp"," 19.15655","Success"
"3720"," 3002","4","968.8467","-2.302153","-2.819637",1.528233,79.04481,"Piano","Harp"," 19.15655","Success"
"3721"," 3002","4","969.0689","-2.131701","-2.895944",1.529104,78.76178,"Piano","Harp"," 19.15655","Success"
"3722"," 3002","4","969.2911","-1.947453","-2.966304",1.542048,81.71155,"Piano","Harp"," 19.15655","Success"
"3723"," 3002","4","969.5134","-1.737833","-3.027328",1.51488,81.77871,"Piano","Harp"," 19.15655","Success"
"3724"," 3002","4","969.7356","-1.499795","-3.067665",1.554864,77.69972,"Piano","Harp"," 19.15655","Success"
"3725"," 3002","4","969.9578","-1.262362","-3.068018",1.531321,72.29698,"Piano","Harp"," 19.15655","Success"
"3726"," 3002","4","970.1801","-1.016292","-3.060621",1.545142,74.24682,"Piano","Harp"," 19.15655","Success"
"3727"," 3002","4","970.4022","-0.7785756","-3.083051",1.544155,78.5731,"Piano","Harp"," 19.15655","Success"
"3728"," 3002","4","970.6245","-0.5305409","-3.126329",1.530917,76.96201,"Piano","Harp"," 19.15655","Success"
"3729"," 3002","4","970.8467","-0.2859578","-3.14786",1.550025,73.81347,"Piano","Harp"," 19.15655","Success"
"3730"," 3002","4","971.0689","-0.0320337","-3.143133",1.519413,72.65269,"Piano","Harp"," 19.15655","Success"
"3731"," 3002","4","971.2911","0.2213397","-3.139449",1.559006,70.40155,"Piano","Harp"," 19.15655","Success"
"3732"," 3002","4","971.5134","0.4610138","-3.142302",1.531704,67.63708,"Piano","Harp"," 19.15655","Success"
"3733"," 3002","4","971.7356","0.6958522","-3.139632",1.559163,59.54162,"Piano","Harp"," 19.15655","Success"
"3734"," 3002","4","971.9578","0.911311","-3.093029",1.547057,54.17732,"Piano","Harp"," 19.15655","Success"
"3735"," 3002","4","972.1801","1.116343","-3.009102",1.544141,51.72086,"Piano","Harp"," 19.15655","Success"
"3736"," 3002","4","972.4022","1.310578","-2.923655",1.556865,42.60685,"Piano","Harp"," 19.15655","Success"
"3737"," 3002","4","972.6245","1.488918","-2.821386",1.544998,26.22192,"Piano","Harp"," 19.15655","Success"
"3738"," 3002","4","972.8467","1.609522","-2.659857",1.558858,8.500704,"Piano","Harp"," 19.15655","Success"
"3739"," 3002","4","973.0689","1.683733","-2.449909",1.54227,4.116872,"Piano","Harp"," 19.15655","Success"
"3740"," 3002","4","973.2911","1.739053","-2.241992",1.577226,2.049518,"Piano","Harp"," 19.15655","Success"
"3741"," 3002","4","973.5134","1.798634","-2.04783",1.556624,356.739,"Piano","Harp"," 19.15655","Success"
"3742"," 3002","4","973.7356","1.845342","-1.851003",1.586021,349.8322,"Piano","Harp"," 19.15655","Success"
"3743"," 3002","4","973.9578","1.856702","-1.669854",1.577764,347.3771,"Piano","Harp"," 19.15655","Success"
"3744"," 3002","4","974.1801","1.836334","-1.497742",1.577126,348.2097,"Piano","Harp"," 19.15655","Success"
"3745"," 3002","4","974.4022","1.84088","-1.352434",1.609049,351.5049,"Piano","Harp"," 19.15655","Success"
"3746"," 3002","1","993.4911","-2.476866","2.951495",1.642827,280.8918,"Stove","Well"," 22.93374","Success"
"3747"," 3002","1","993.7134","-2.475916","2.94383",1.643131,277.3271,"Stove","Well"," 22.93374","Success"
"3748"," 3002","1","993.9356","-2.477793","2.941842",1.643866,274.8303,"Stove","Well"," 22.93374","Success"
"3749"," 3002","1","994.1578","-2.471427","2.937773",1.640031,268.5978,"Stove","Well"," 22.93374","Success"
"3750"," 3002","1","994.38","-2.462617","2.933765",1.640669,266.2379,"Stove","Well"," 22.93374","Success"
"3751"," 3002","1","994.6022","-2.459398","2.950267",1.641082,279.145,"Stove","Well"," 22.93374","Success"
"3752"," 3002","1","994.8245","-2.459137","2.960727",1.640676,286.9853,"Stove","Well"," 22.93374","Success"
"3753"," 3002","1","995.0467","-2.46576","2.95637",1.644062,282.6756,"Stove","Well"," 22.93374","Success"
"3754"," 3002","1","995.2689","-2.476272","2.928643",1.635464,257.7882,"Stove","Well"," 22.93374","Success"
"3755"," 3002","1","995.4911","-2.46382","2.927094",1.637457,218.3119,"Stove","Well"," 22.93374","Success"
"3756"," 3002","1","995.7134","-2.427549","2.948684",1.64037,184.9145,"Stove","Well"," 22.93374","Success"
"3757"," 3002","1","995.9356","-2.391155","2.967969",1.643546,165.8395,"Stove","Well"," 22.93374","Success"
"3758"," 3002","1","996.1578","-2.364493","2.973612",1.641164,155.9846,"Stove","Well"," 22.93374","Success"
"3759"," 3002","1","996.38","-2.35433","2.991264",1.64561,141.3785,"Stove","Well"," 22.93374","Success"
"3760"," 3002","1","996.6022","-2.350217","2.99832",1.645733,129.9001,"Stove","Well"," 22.93374","Success"
"3761"," 3002","1","996.8245","-2.33539","3.002589",1.644102,113.8239,"Stove","Well"," 22.93374","Success"
"3762"," 3002","1","997.0467","-2.340611","2.998943",1.640667,103.2322,"Stove","Well"," 22.93374","Success"
"3763"," 3002","1","997.2689","-2.343319","2.999217",1.639192,102.0787,"Stove","Well"," 22.93374","Success"
"3764"," 3002","1","997.4911","-2.329972","3.00508",1.637912,105.0173,"Stove","Well"," 22.93374","Success"
"3765"," 3002","1","997.7134","-2.331885","3.004607",1.637004,95.08039,"Stove","Well"," 22.93374","Success"
"3766"," 3002","1","997.9356","-2.32579","2.993677",1.638777,82.11917,"Stove","Well"," 22.93374","Success"
"3767"," 3002","1","998.1578","-2.268684","2.983047",1.633641,82.43343,"Stove","Well"," 22.93374","Success"
"3768"," 3002","1","998.38","-2.15073","2.997276",1.62284,86.10599,"Stove","Well"," 22.93374","Success"
"3769"," 3002","1","998.6022","-1.987919","3.044442",1.610184,90.64258,"Stove","Well"," 22.93374","Success"
"3770"," 3002","1","998.8245","-1.804183","3.088414",1.652215,97.98184,"Stove","Well"," 22.93374","Success"
"3771"," 3002","1","999.0467","-1.608404","3.110656",1.622224,103.6878,"Stove","Well"," 22.93374","Success"
"3772"," 3002","1","999.2689","-1.395398","3.110734",1.652591,104.2221,"Stove","Well"," 22.93374","Success"
"3773"," 3002","1","999.4911","-1.185852","3.126019",1.652678,104.1118,"Stove","Well"," 22.93374","Success"
"3774"," 3002","1","999.7134","-0.9672819","3.14299",1.64546,106.6595,"Stove","Well"," 22.93374","Success"
"3775"," 3002","1","999.9356","-0.7608342","3.122718",1.669337,114.0082,"Stove","Well"," 22.93374","Success"
"3776"," 3002","1","1000.158","-0.5842184","3.071304",1.638056,118.8281,"Stove","Well"," 22.93374","Success"
"3777"," 3002","1","1000.38","-0.421253","3.02065",1.66221,111.5207,"Stove","Well"," 22.93374","Success"
"3778"," 3002","1","1000.602","-0.2797362","2.990745",1.662302,106.1107,"Stove","Well"," 22.93374","Success"
"3779"," 3002","1","1000.824","-0.1361061","2.965616",1.661318,105.7782,"Stove","Well"," 22.93374","Success"
"3780"," 3002","1","1001.047","-0.02145023","2.903342",1.671934,119.4415,"Stove","Well"," 22.93374","Success"
"3781"," 3002","1","1001.269","0.02014263","2.816344",1.674073,140.22,"Stove","Well"," 22.93374","Success"
"3782"," 3002","1","1001.491","-0.01213426","2.747398",1.658461,157.3743,"Stove","Well"," 22.93374","Success"
"3783"," 3002","1","1001.713","-0.06638133","2.649355",1.644188,167.8998,"Stove","Well"," 22.93374","Success"
"3784"," 3002","1","1001.936","-0.09604593","2.542349",1.659097,172.3397,"Stove","Well"," 22.93374","Success"
"3785"," 3002","1","1002.158","-0.1011124","2.423722",1.65215,173.1395,"Stove","Well"," 22.93374","Success"
"3786"," 3002","1","1002.38","-0.07835973","2.273334",1.626269,169.595,"Stove","Well"," 22.93374","Success"
"3787"," 3002","1","1002.602","-0.03278782","2.092528",1.638184,162.6945,"Stove","Well"," 22.93374","Success"
"3788"," 3002","1","1002.824","-0.01647142","1.913892",1.653423,172.7518,"Stove","Well"," 22.93374","Success"
"3789"," 3002","1","1003.047","0.001082383","1.739106",1.624031,180.013,"Stove","Well"," 22.93374","Success"
"3790"," 3002","1","1003.269","0.0245718","1.557797",1.646376,177.2813,"Stove","Well"," 22.93374","Success"
"3791"," 3002","1","1003.491","0.07215546","1.393044",1.643038,180.0641,"Stove","Well"," 22.93374","Success"
"3792"," 3002","1","1003.713","0.1467225","1.260862",1.636179,170.5641,"Stove","Well"," 22.93374","Success"
"3793"," 3002","1","1003.936","0.2219336","1.149399",1.648094,137.7052,"Stove","Well"," 22.93374","Success"
"3794"," 3002","1","1004.158","0.2634969","1.084556",1.637295,91.71363,"Stove","Well"," 22.93374","Success"
"3795"," 3002","1","1004.38","0.2876635","1.022881",1.639402,70.36192,"Stove","Well"," 22.93374","Success"
"3796"," 3002","1","1004.602","0.3368596","0.9634477",1.643567,78.68,"Stove","Well"," 22.93374","Success"
"3797"," 3002","1","1004.824","0.3915457","0.9415441",1.639088,103.2967,"Stove","Well"," 22.93374","Success"
"3798"," 3002","1","1005.047","0.4288409","0.9396455",1.643473,122.5566,"Stove","Well"," 22.93374","Success"
"3799"," 3002","1","1005.269","0.455696","0.9451157",1.631955,123.8299,"Stove","Well"," 22.93374","Success"
"3800"," 3002","1","1005.491","0.5299076","0.9901072",1.621987,105.7589,"Stove","Well"," 22.93374","Success"
"3801"," 3002","1","1005.713","0.6366804","1.015647",1.623766,93.36765,"Stove","Well"," 22.93374","Success"
"3802"," 3002","1","1005.936","0.7871019","1.008845",1.609131,92.31641,"Stove","Well"," 22.93374","Success"
"3803"," 3002","1","1006.158","0.969547","1.001605",1.636744,89.37314,"Stove","Well"," 22.93374","Success"
"3804"," 3002","1","1006.38","1.170136","1.023009",1.619413,87.43873,"Stove","Well"," 22.93374","Success"
"3805"," 3002","1","1006.602","1.380664","1.063844",1.630427,88.64163,"Stove","Well"," 22.93374","Success"
"3806"," 3002","1","1006.824","1.597255","1.063848",1.635822,97.20383,"Stove","Well"," 22.93374","Success"
"3807"," 3002","1","1007.047","1.818177","1.026074",1.616584,112.5894,"Stove","Well"," 22.93374","Success"
"3808"," 3002","1","1007.269","2.022461","0.9940786",1.638306,127.1998,"Stove","Well"," 22.93374","Success"
"3809"," 3002","1","1007.491","2.219473","0.9563243",1.609081,145.8833,"Stove","Well"," 22.93374","Success"
"3810"," 3002","1","1007.713","2.404832","0.8840204",1.641762,169.6684,"Stove","Well"," 22.93374","Success"
"3811"," 3002","1","1007.936","2.544115","0.7598574",1.6133,183.887,"Stove","Well"," 22.93374","Success"
"3812"," 3002","1","1008.158","2.642627","0.5970858",1.632496,187.6158,"Stove","Well"," 22.93374","Success"
"3813"," 3002","1","1008.38","2.730764","0.420759",1.620268,193.7646,"Stove","Well"," 22.93374","Success"
"3814"," 3002","1","1008.602","2.804831","0.2249977",1.613048,202.2878,"Stove","Well"," 22.93374","Success"
"3815"," 3002","1","1008.824","2.821467","0.01058632",1.619338,213.5017,"Stove","Well"," 22.93374","Success"
"3816"," 3002","1","1009.047","2.792863","-0.1973434",1.587628,221.3546,"Stove","Well"," 22.93374","Success"
"3817"," 3002","1","1009.269","2.742767","-0.3916345",1.612023,226.2933,"Stove","Well"," 22.93374","Success"
"3818"," 3002","1","1009.491","2.6845","-0.5765828",1.589356,227.4447,"Stove","Well"," 22.93374","Success"
"3819"," 3002","1","1009.713","2.619976","-0.7652689",1.60358,224.8223,"Stove","Well"," 22.93374","Success"
"3820"," 3002","1","1009.936","2.515477","-0.925348",1.595449,214.3284,"Stove","Well"," 22.93374","Success"
"3821"," 3002","1","1010.158","2.374656","-1.057581",1.567169,200.7295,"Stove","Well"," 22.93374","Success"
"3822"," 3002","1","1010.38","2.225308","-1.195023",1.598516,185.4974,"Stove","Well"," 22.93374","Success"
"3823"," 3002","1","1010.602","2.133528","-1.345317",1.579181,172.1357,"Stove","Well"," 22.93374","Success"
"3824"," 3002","1","1010.824","2.082893","-1.49634",1.572796,163.0338,"Stove","Well"," 22.93374","Success"
"3825"," 3002","1","1011.047","2.026019","-1.61845",1.58155,147.1008,"Stove","Well"," 22.93374","Success"
"3826"," 3002","1","1011.269","1.972973","-1.717677",1.56912,122.9778,"Stove","Well"," 22.93374","Success"
"3827"," 3002","1","1011.491","1.926531","-1.79172",1.582958,106.6464,"Stove","Well"," 22.93374","Success"
"3828"," 3002","1","1011.713","1.894767","-1.813575",1.587374,99.86047,"Stove","Well"," 22.93374","Success"
"3829"," 3002","1","1011.936","1.875541","-1.815926",1.585149,100.8433,"Stove","Well"," 22.93374","Success"
"3830"," 3002","1","1012.158","1.864769","-1.83086",1.583319,100.4457,"Stove","Well"," 22.93374","Success"
"3831"," 3002","1","1012.38","1.864564","-1.852192",1.582352,98.92885,"Stove","Well"," 22.93374","Success"
"3832"," 3002","1","1012.602","1.862756","-1.864147",1.580105,98.01199,"Stove","Well"," 22.93374","Success"
"3833"," 3002","1","1012.824","1.8562","-1.869174",1.581644,97.33992,"Stove","Well"," 22.93374","Success"
"3834"," 3002","1","1013.047","1.844306","-1.872799",1.58467,98.24239,"Stove","Well"," 22.93374","Success"
"3835"," 3002","1","1013.269","1.830427","-1.874496",1.587821,98.01978,"Stove","Well"," 22.93374","Success"
"3836"," 3002","1","1013.491","1.824236","-1.871353",1.588653,97.45132,"Stove","Well"," 22.93374","Success"
"3837"," 3002","1","1013.713","1.821824","-1.86979",1.585695,97.22232,"Stove","Well"," 22.93374","Success"
"3838"," 3002","1","1013.936","1.82575","-1.864221",1.581641,96.25726,"Stove","Well"," 22.93374","Success"
"3839"," 3002","1","1014.158","1.835115","-1.863394",1.580063,95.15699,"Stove","Well"," 22.93374","Success"
"3840"," 3002","1","1014.38","1.840146","-1.868293",1.579301,96.00694,"Stove","Well"," 22.93374","Success"
"3841"," 3002","1","1014.602","1.840242","-1.871696",1.577908,96.73563,"Stove","Well"," 22.93374","Success"
"3842"," 3002","1","1014.824","1.837544","-1.871324",1.578431,97.22249,"Stove","Well"," 22.93374","Success"
"3843"," 3002","1","1015.047","1.842673","-1.876402",1.579302,98.78251,"Stove","Well"," 22.93374","Success"
"3844"," 3002","1","1015.269","1.846184","-1.880392",1.579688,100.4228,"Stove","Well"," 22.93374","Success"
"3845"," 3002","1","1015.491","1.843568","-1.878916",1.577656,100.8419,"Stove","Well"," 22.93374","Success"
"3846"," 3002","1","1015.713","1.837131","-1.876105",1.576547,100.702,"Stove","Well"," 22.93374","Success"
"3847"," 3002","1","1015.936","1.836182","-1.876743",1.575659,101.225,"Stove","Well"," 22.93374","Success"
"3848"," 3002","1","1016.158","1.868363","-1.902823",1.573317,100.8022,"Stove","Well"," 22.93374","Success"
"3849"," 3002","3","1040.436","1.745422","3.203588",1.695581,179.8292,"Piano","Mailbox"," 15.89183","Success"
"3850"," 3002","3","1040.658","1.748412","3.200569",1.693702,181.3403,"Piano","Mailbox"," 15.89183","Success"
"3851"," 3002","3","1040.88","1.749555","3.199953",1.692339,182.2312,"Piano","Mailbox"," 15.89183","Success"
"3852"," 3002","3","1041.102","1.739681","3.204507",1.691186,194.6562,"Piano","Mailbox"," 15.89183","Success"
"3853"," 3002","3","1041.324","1.718466","3.214685",1.681106,214.9258,"Piano","Mailbox"," 15.89183","Success"
"3854"," 3002","3","1041.547","1.706666","3.211111",1.683305,212.7713,"Piano","Mailbox"," 15.89183","Success"
"3855"," 3002","3","1041.769","1.670644","3.212105",1.689163,244.6972,"Piano","Mailbox"," 15.89183","Success"
"3856"," 3002","3","1041.991","1.657358","3.198036",1.694937,269.9395,"Piano","Mailbox"," 15.89183","Success"
"3857"," 3002","3","1042.213","1.645954","3.174738",1.695409,279.3186,"Piano","Mailbox"," 15.89183","Success"
"3858"," 3002","3","1042.436","1.632001","3.171594",1.697377,276.0581,"Piano","Mailbox"," 15.89183","Success"
"3859"," 3002","3","1042.658","1.596097","3.183308",1.694554,270.6983,"Piano","Mailbox"," 15.89183","Success"
"3860"," 3002","3","1042.88","1.557824","3.205029",1.703015,267.6777,"Piano","Mailbox"," 15.89183","Success"
